Catálogo de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idGrupo,DscGrupo,idProducto,idProductoAlterno,IdProductoProveedor,IdProductosClasificacion,Dsc,DscClasificacion,DscClasificacionA,SustanciaActiva,Ubicacion,Caracteristicas,ClkUMedida,ClkUMedidacontenido,PrecioCompra,PrecioLista,DescuentoContado,DescuentoCredito,DescuentoEspecialContado,DescuentoEspecialCredito,PrecioVenta,PrecioVenta2,PrecioVenta3,Notas,DescuentoMayoreo,CantidadMayoreo,Orden,IdRestaurante,IdProductoAlterno1,IndR,Status,Moneda,NombreImpresora_PV1,NombreImpresora_PV2,NombreImpresora_PV3,c_ClaveProdServ,c_ClaveUnidad,TasaIVA,ObjetoImpuesto
14,14.-HELADOS,405,405,405,1,BOLA EXTRA DE HELADO,1.-PAN,1.-PAN,,,,1,1,0,16,0,0,0,0,16,16,16,0,0,0,405,1,405,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
14,14.-HELADOS,406,406,406,1,FRESAS CON CREMA,1.-PAN,1.-PAN,,,,1,1,0,40,0,0,0,0,40,40,40,0,0,0,406,1,406,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,417,417,417,1,PALETA MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,13,0,0,0,0,13,13,13,0,0,0,417,1,417,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,418,418,418,1,COBERTURA DE CHOCOLATE PARA PALETA MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,418,1,418,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,419,419,419,1,COBERTURA DE CHOCOLATE CON CONFITERIA PARA PALETA MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,419,1,419,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,420,420,420,1,COBERTURA DE CHOCOLATE CON NUEZ PARA PALETA MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,11,0,0,0,0,11,11,11,0,0,0,420,1,420,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,421,421,421,1,PALETA GRANDE,1.-PAN,1.-PAN,,,,1,1,0,24,0,0,0,0,24,24,24,0,0,0,421,1,421,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,422,422,422,1,COBERTURA DE CHOCOLATE PARA PALETA GRANDE,1.-PAN,1.-PAN,,,,1,1,0,6,0,0,0,0,6,6,6,0,0,0,422,1,422,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,423,423,423,1,COBERTURA DE CHOCOLATE CON CONFITERIA PARA PALETA GRANDE,1.-PAN,1.-PAN,,,,1,1,0,11,0,0,0,0,11,11,11,0,0,0,423,1,423,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,424,424,424,1,COBERTURA DE CHOCOLATE CON NUEZ PARA PALETA GRANDE,1.-PAN,1.-PAN,,,,1,1,0,15,0,0,0,0,15,15,15,0,0,0,424,1,424,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,425,425,425,1,PALETA DE CREMA,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,425,1,425,0,Activo,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
15,15.-PALETAS,426,426,,2,PALETA DE KIWI,2.-HELADOS,2.-HELADOS,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,426,1,426,8,Descontinuado,MXN.-MONEDA NACIONAL,,,,50192303,H87,16,2
16,16.-AGUAS Y MALTEADAS,436,436,436,1,AGUA DE MEDIO LITRO,1.-PAN,1.-PAN,,,,1,1,0,16,0,0,0,0,16,16,16,0,0,0,436,1,436,0,Activo,MXN.-MONEDA NACIONAL,,,,50202311,H87,16,2
16,16.-AGUAS Y MALTEADAS,437,437,437,1,AGUA DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,437,1,437,0,Activo,MXN.-MONEDA NACIONAL,,,,50202311,H87,16,2
16,16.-AGUAS Y MALTEADAS,438,438,438,1,MALTEADA,1.-PAN,1.-PAN,,,,1,1,0,65,0,0,0,0,65,65,65,0,0,0,438,1,438,0,Activo,MXN.-MONEDA NACIONAL,,,,50202311,H87,16,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rrAdministrador,20260302 - 08:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
